predecessorID,successorID,relationship,lagtime
2513E55R000AR24020,2513E55R000AR24025,FS,0
2513E55R000AR80010,2513E55R000AR80015,FS,0
2513E55R000AR80030,2513E55R000AR81010,SS,0
2513E55R000AR88010,2513E55R000AR88030,SS,0
2513E55R000AR88030,2513E55R000AR88031,FS,0
2513E55R000AR84036,2513C30R690AR00014,FS,0
2513E55R000AR35025,2513C40R690AR00013,FS,0
2513E55R000AR35010,2513E55R000AR35015,FS,0
2513E55R000AR30010,2513E55R000AR30015,FS,0
2513E55R000AR70031,2513E55R000AR70035,FF,0
2513E55R000AR36030,2513E55R000AR86010,SS,61
2513E55R000AR91036,2513C40R690AR00015,FS,0
2513E55R000AR22010,2513E55R000AR22020,FS,0
2513E55R000AR26010,2513E55R000AR26030,SS,0
2513E55R000AR26040,2513E55R000AR26045,FS,0
2513E55R000AR29015,2513E55R000AR29020,SS,0
2513E55R000AR33020,2513E55R000AR33025,FS,0
2513E55R000AR33030,2513E55R000AR33040,FS,0
2513E55R000AR33040,2513E55R000AR33045,FS,0
2513E55R000AR96030,2513E55R000AR92010,SS,0
2513E55R000AR85010,2513E55R000AR85030,SS,0
2513E55R000AR92011,2513E55R000AR92015,FF,0
2513E55R000AR27025,2513C30R690AR00013,FS,0
2513E55R000AR27035,2513C92R690AR00019,FS,0
2513E55R000AR90011,2513E55R000AR90015,FF,0
2513E55R000AR89035,2513E55R000AR89036,FS,0
2513E55R000AR90030,2513E55R000AR90035,FS,0
2513E55R000AR90030,2513E55R000AR96010,SS,0
2513E55R000AR90030,2513E55R000AR90031,FS,0
2513E55R000AR71011,2513E55R000AR71015,FF,0
2513E55R000AR71031,2513E55R000AR71035,FF,0
2513E55R000AR71036,2513C00R690AR00020,FS,0
2513E55R000AR23010,2513E55R000AR23020,FS,0
2513E55R000AR23025,2513E55R000AR24025,SS,0
2513E55R000AR23045,2513C92R690AR00013,FS,0
2513E55R000AR28030,2513E55R000AR28035,FS,0
2513E55R000AR25020,2513E55R000AR25025,FS,0
2513E55R000AR73016,2513C55R690AR00029,FS,0
2513E55R000AR77010,2513E55R000AR77015,FS,0
2513E55R000AR77036,2513C60R690AR00013,FS,0
2513E55R000AR75010,2513E55R000AR75011,FS,0
2513E55R000AR75010,2513E55R000AR75030,SS,0
2513E55R000AR75036,2513C60R690AR00017,FS,0
2513E55R000AR75036,2513C50R690AR00011,FS,0
2513E55R000AR75036,2513C60R690AR00019,FS,0
2513E55R000AR10010,2513E55R000AR23010,SS,0
2513E55R000AR32025,2513C92R690AR00022,FS,0
2513E55R000AR20020,2513E55R000AR20025,FS,0
2513E55R000AR20030,2513E55R000AR20010,SS,0
2513E55R000AR20040,2513E55R000AR20045,FS,0
2513E55R000AR94010,2513E55R000AR94011,FS,0
2513E55R000AR95010,2513E55R000AR95011,FS,0
2513E55R000AR95030,2513E55R000AR95035,FS,0
2513E55R000AR31030,2513E55R000AR32010,SS,0
2513E55R000AR31030,2513E55R000AR31035,FS,0
2513E55R000AR31025,2513C55R690AR00016,FS,0
2513E55R000AR31025,2513C55R690AR00014,FS,0
2513E55R000AR34040,2513E55R000AR34045,FS,0
2513E55R000AR34045,2513C82R690AR00017,FS,0
2513E55R000PI35010,2513E55R000PI35015,FS,0
2513E55R000PI35015,2513E55R000PI35025,FS,0
2513E55R000PI35025,2513E55R000PI35035,FS,0
2513E55R000PI35035,2513C71R150PI00075,FS,0
2513E55R000PI30030,2513C00R000PI00074,SS,0
2513E55R000PI30050,2513E55R000PI30055,FS,0
2513E55R000PI30090,2513C00R000PI00074,SS,0
2513E55R000PI30120,2513C00R000PI00074,SS,0
2513E55R000PI30010,2513C00R000PI00074,SS,0
2513E55R000PI30035,2513E55R000PI99900,FS,0
2513E55R000PI30135,2513C88R000PI00110,FS,0
2513E55R000PI10050,2513E55R000PI10055,FS,0
2513E55R000PI10070,2513E55R000PI10075,FS,0
2513E55R000PI10080,2513E55R000PI10060,SS,26
2513E55R000PI10065,2513E55R000PI10055,FS,0
2513E55R000PI10040,2513C00R000PI00074,FS,0
2513E55R000PI90040,2514E55R000PI90050,SS,0
2513E55R000PI90120,2513E55R000PI90180,SS,0
2513E55R000PI90210,2513P55R000PI20010,FS,0
2513E55R000PI90240,2513E55R000PI90270,SS,0
2513E55R000PI90270,2513E55R000PI90320,SS,0
2513E55R000PI90350,2513E55R000PI90380,SS,0
2513E55R000PI90480,2513E55R000PI90500,SS,0
2513E55R000PI90490,2513E55R000PI90520,SS,0
2513E55R000PI90500,2513E55R000PI90530,SS,0
2513E55R000PI90510,2513E55R000PI90540,SS,0
2513E55R000PI90370,2513P55R000PI36010,FS,1
2513E55R000PI25045,2513C88R000PI00110,FS,0
2513E55R000PI25095,2513E55R000PI99900,FS,0
2513E55R000PI25125,2513C91R000CV00110,FS,0
2513E55R000PI25050,2513E55R000PI25060,SS,0
2513E55R000PI25060,2513E55R000PI25070,SS,0
2513E55R000PI25070,2513C50R000PI00110,FS,0
2513E55R000PI25090,2513C20R000CV00110,SS,0
2513E55R000PI25090,2513C00R000PI00071,SS,0
2513E55R000PI25100,2513C00R000PI00071,SS,0
2513E55R000PI25100,2513C40R000PI00110,FS,0
2513E55R000PI25110,2513E55R000PI25120,SS,0
2513E55R000PI25030,2513C72R000CV00110,FS,0
2513E55R000PI25035,2513E55R000PI99900,FS,0
2513E55R000PI15010,2513E55R000PI15030,SS,0
2513E55R000PI15040,2513M55R000ML55040,FS,0
2513E55R000PI15045,2513E55R000PI20015,FS,0
2513E55R000PI15035,2513C10R000CV00110,FS,32
2513E55R000PI15035,2513C60R000CV00110,FS,0
2513E55R000PI20110,2513E55R000PI30100,SS,0
2513E55R000PI20035,2513C72R150PI00075,FS,0
2513E55R000PI20035,2513E55R000PI99900,FS,0
2513E55R000PI20065,2513E55R000PI99900,FS,0
2513E55R000PI20010,2513E55R000PI20015,FS,0
2513E55R000PI20090,2513E55R000PI20095,FS,0
2514C81S910LL00070,2514C81S910EL00071,FS,0
2514C81S910EL00071,2514C81S000EL00020,FS,0
2514C81S910EL00071,2514F55S910CM00030,FS,0
2514C81S935EL00010,2514C81S000EL00010,SS,26
2514C81S000EL00010,2513M55R000ML20460,FS,0
2514C81S000EL00020,2513M55R000ML20450,FS,0
2514C81S000EL00020,2513M55R000ML20430,FS,0
2514C81S935EL00020,2514C81S000EL00020,FS,0
2514C81S660HV00071,2514C81S660HV00074,FF,0
2514C55R000TP00033,2514C81S690AR00011,FS,0
2514C55S000EW10030,2513M55R000ML40140,FS,0
2514F55S910CM00010,2514F55S910CM00020,SS,0
2514F55S900CM00010,2514F55S000LE00010,SS,0
2514G55S430CM00010,2514G55S000LE00010,SS,0
2514M55S000ML10320,2514M55S000ML10330,FS,0
2514M55S000ML10430,2514M55S000ML10440,FS,0
2514M55S000ML10410,2514M55S000ML10420,FS,0
2514M55S000ML10470,2513M55R000ML00070,FS,0
2514M55S000ML10160,2514M55S000ML10170,FS,0
2514M55S000ML10170,2514M55S000ML10180,FS,0
2514E55R000CV20020,2514E55R000CV20025,FS,0
2514E55R000CV20010,2514E55R000CV20015,FS,0
2514E55R000CV30010,2514E55R000CV30020,FS,0
2514E55R000CV30010,2514E55S000LE00010,SS,0
2514E55R000CV30025,2514C55S000EW10030,SS,0
2514E55R000CV50010,2514E55R000CV50020,FS,0
2514E55R000CV60010,2514E55R000CV60020,FS,0
2514E55R000CV60025,2514C10S480ME00071,FS,0
2514E55R000CV40020,2514E55R000CV40025,FS,0
2514E55R000CV40015,2514E55R000CV40020,FF,0
2514E55R000CV10010,2514C81S940CV00071,FS,0
2514E55R000AR10030,2514E55R000AR10040,FS,0
2514E55R000AR10035,2514E55R000AR10040,FF,0
2514E55R000AR10045,2513C82R690AR00013,FS,0
2514E55R000EL90251,2513P55R000EL11020,FS,0
2514E55R000EL90301,2514E55R000EL90305,FF,0
2514E55R000EL90260,2514E55R000EL90265,FS,0
2514E55R000EL90285,2514E55R000EL90286,FS,0
2514E55R000EL90321,2514E55R000EL90330,FF,0
2514E55R000EL75010,2513C81R690AR00012,FS,0
2514E55R000EL75010,2513C82R690AR00012,FS,0
2514E55R000EL45015,2514E55R000EL45020,FF,0
2514E55R000EL25010,2514E55R000EL25020,SS,0
2514E55R000EL50025,2513C40R935EL00010,FS,0
2514E55R000EL50025,2513C81R935EL00010,FS,0
2514E55R000EL50025,2513C99R935EL00010,FS,0
2514E55R000EL65020,2514E55R000EL65025,FS,0
2514E55R000EL65015,2514M55S000ML10090,FS,0
2514E55R000EL35015,2514P55S000EL14030,FS,0
2514E55R000EL70010,2513C81R690AR00013,FS,0
2514E55R000EL70020,2514E55R000EL70030,FS,0
2514E55R000EL70030,2513C91R690AR00013,FS,0
2514E55R000EL70040,2513C82R690AR00013,FS,0
2514E55R000EL70070,2514E55R000EL70075,FS,0
2514E55R000EL70080,2514E55R000EL70090,FS,0
2514E55R000EL70150,2513C81R690AR00013,FS,0
2514E55R000EL70015,2514E55R000EL70045,SS,0
2514E55R000EL70065,2514C81S960EL00010,FS,0
2514E55R000EL70075,2514C81S000EL00010,FS,0
2514E55R000EL70095,2514C81S000EL00010,FS,0
2514E55R000EL70105,2514E55R000EL70015,SS,0
2514E55R000EL70125,2514C81S960EL00030,FS,0
2514E55R000EL70125,2513C20R960EL00030,FS,0
2514E55R000EL70125,2513C40R960EL00030,FS,0
2514E55R000EL70125,2513C72R960EL00030,FS,0
2514E55R000EL70125,2513C30R960EL00030,FS,0
2514E55R000HV10025,2514C81S690AR00013,FS,0
2514E55R000HV10085,2514C81S690AR00013,FS,0
2514E55R000HV10105,2514E55R000HV99900,FS,367
2514E55R000HV10050,2514E55R000HV10060,FS,0
2514E88R000FF90046,2514C81S960EL00020,FS,0
2514E55R000FF99900,2514F55S930CM00010,FS,0
2514E55R000FF10010,2514E55R000FF10020,FS,0
2514E55R000PI90051,2513C88R150PI00075,FS,0
2514E55R000PI90051,2514E55R000PI90031,FS,0
2514E55R000PI90080,2514E55R000PI90090,SS,0
2514P82S480ME10010,2514P82S480ME10020,FS,0
2514P55S000ST10030,2513C88R699SS00037,FS,0
2514P55S000ST10030,2513C88R699SS00025,FS,0
2514P55S660HV10010,2514P55S660HV10020,FS,0
2514P55S000EL19020,2514M55S000ML10400,FS,0
2514P55S000EL17010,2514M55S000ML10370,FS,0
2514P55S000EL15010,2514M55S000ML10370,FS,0
2514P55S000EL18010,2514M55S000ML10370,FS,0
2514P55S000EL18020,2514P55S000EL18030,FS,0
2514P55S000EL10010,2514P55S000EL10020,FS,0
2514P55S000EL10010,2514M55S000ML10150,FS,0
2514P55S000EL12010,2514P55S000EL12020,FS,0
2514P55S000EL13020,2514P55S000EL13030,FS,0
2514P55S000EL13020,2514M55S000ML10400,FS,0
2514P55S000EL13030,2514M55S000ML10430,FS,0
2514C55S000LE00100,2514G55S480CM00010,FF,0
2513G55R000CM00320,2513G55R000CM00330,FS,0
2513M55R000ML55030,2513E55R000PI15035,FS,0
2513M55R000ML55050,2513E55R000PI35020,FS,0
2513M55R000ML55060,2513E55R000PI35025,FS,0
2513M55R000ML56180,2513C00R000PI00074,FS,0
2513M55R000ML57110,2513C55R000EW10190,FS,0
2513M55R000ML00030,2513C55R000EW00001,FS,0
2513M55R000ML00032,2513C99R230ME00011,FS,0
2513M55R000ML00035,2513C20R210LL00082,FS,0
2513M55R000ML00020,2513E55R000PC10010,FS,0
2513M55R000ML00020,2513C55R000EW00030,FS,0
2513M55R000ML00025,2513P55R000IN40020,FS,44
2513F55R000CM00010,2513F55R430CM00260,FS,0
2513M55R000ML57260,2513G55R000CM00300,FS,0
2513M55R000ML40150,2513M55R000ML40160,FS,14
2513M55R000ML40500,2513M55R000ML40510,FS,25
2513M55R000ML40210,2513M55R000ML40110,FS,0
2513M55R000ML40230,2513C55R000EW10130,FS,0
2513M55R000ML40250,2513C55R000EW10110,FS,0
2513M55R000ML40040,2513M55R000ML00030,FS,0
2513M55R000ML40070,2513C55R000EW10301,FS,0
2513M55R000ML40100,2513M55R000ML40102,FS,416
2513M55R000ML20210,2513C10R200CV00072,FS,0
2513M55R000ML20260,2513E55R000EL10235,FS,0
2513M55R000ML20270,2513C81R000EL00020,FS,0
2513M55R000ML20290,2513F55R510CM00330,FS,0
2513M55R000ML20460,2513C00R000EL00020,FS,0
2513M55R000ML20010,2513E55R000EL18015,FS,0
2513M55R000ML20020,2513E55R000EL18015,FS,0
2513M55R000ML10390,2513M55R000ML10500,FS,0
2513M55R000ML10170,2513M55R000ML10280,FS,0
2513M55R000ML10260,2513M55R000ML10370,FS,0
2513M55R000ML10160,2513M55R000ML10270,FS,0
2513M55R000ML10180,2513M55R000ML10290,FS,0
2513M55R000ML10290,2513M55R000ML10400,FS,0
2513M55R000ML10310,2513M55R000ML10420,FS,0
2513M55R000ML10230,2513M55R000ML10340,FS,0
2513M55R000ML10620,2513M55R000ML10700,FS,0
2513M55R000ML11160,2513M55R000ML11240,FS,0
2513M55R000ML10950,2513M55R000ML11030,FS,0
2513M55R000ML11030,2513G55R000CM00300,FS,0
2513M55R000ML10830,2513M55R000ML11070,FS,0
2513M55R000ML10750,2513M55R000ML10990,FS,0
2513M55R000ML10810,2513G55R000CM00300,FS,0
2513M55R000ML10890,2513M55R000ML10970,FS,0
2513M55R000ML11210,2513M55R000ML11290,FS,0
2513M55R000ML11280,2513G55R000CM00300,FS,0
2513M55R000ML11170,2513M55R000ML11250,FS,0
2513M55R000ML11590,2513M55R000ML11800,FS,0
2513M55R000ML11560,2513G55R220CM00230,FS,0
2513M55R000ML11450,2513F55R530CM00360,FS,0
2513M55R000ML11830,2513M55R000ML11930,FS,0
2513M55R000ML11870,2513M55R000ML11930,FS,0
2513M55R000ML11910,2513M55R000ML11930,FS,0
2513M55R000ML10070,2514M55S000ML10070,FS,0
2513M55R000ML10110,2514M55S000ML10110,FS,0
2513M55R000ML10140,2514M55S000ML10140,FS,0
2513F55R970CM01150,2513F55R960CM00180,SS,0
2513F55R970CM01220,2513F55R970CM01270,FS,0
2513F55R970CM01200,2513G55R550CM00150,FS,0
2513F55R970CM01120,2513F55R970CM01160,SS,2
2513F55R700CM00230,2513F55R700CM00240,FS,0
2513F55R700CM00250,2513F55R700CM00260,FS,0
2513F55R700CM00260,2513F55R970CM01220,FS,0
2513F55R555CM00430,2513F55R410CM00440,FS,0
2513F55R410CM00440,2513M55R000ML11790,FS,0
2513F55R930CM00030,2513F55R910CM00040,FS,0
2513F55R910CM00070,2513F55R000CM00010,FS,0
2513F55R970CM00090,2513G55R000CM00290,FS,0
2513F55R730CM00230,2513G55R730CM00060,FS,0
2513F55R730CM00240,2513F55R520CM00400,SS,0
2513F55R230CM00320,2513F55R510CM00330,FS,0
2513F55R530CM00360,2513M55R000ML11640,FS,0
2513F55R530CM00360,2513M55R000ML11850,FS,0
2513F55R570CM00370,2513M55R000ML10530,FS,0
2513F55R970CM01300,2513G55R410CM00250,FS,0
2513G55R430CM00080,2514G55S430CM00010,FS,0
2513G55R430CM00080,2513G55R480CM00090,SS,0
2513G55R600CM00120,2513G55R530CM00270,FS,0
2513G55R550CM00150,2513G55R570CM00260,FS,0
2513G55R130CM00190,2513M55R000ML11930,FS,0
2513G55R420CM00210,2513M55R000ML11930,FS,0
2513G55R210CM00220,2513G55R220CM00230,FS,0
2513G55R555CM00240,2513G55R510CM00170,FS,0
2513G55R000CM00280,2513G55R130CM00190,FS,0
2513G55R000CM00290,2513M55R000ML11930,FS,0
2513G55R000CM00310,2513M55R000ML57300,FS,0
2513P55R000IN23030,2513C72R000IN00010,FS,0
2513P55R000IN23030,2513M55R000ML11190,FS,0
2513P55R000IN15030,2513C99R000IN00010,FS,0
2513P55R000IN14030,2513C99R000IN00010,FS,0
2513P55R000IN14030,2513C88R000IN00010,FS,0
2513P55R000IN14030,2513C60R000IN00010,FS,0
2513P55R000IN13030,2513C40R000IN00010,FS,0
2513P55R000IN13030,2513C71R000IN00010,FS,0
2513P55R000IN13030,2513C30R000IN00010,FS,0
2513P55R000IN17030,2513C10R000IN00010,FS,0
2513P55R000IN28010,2513P55R000IN28020,FS,0
2513P55R000IN28030,2513C20R000IN00010,FS,0
2513P55R000IN10030,2513C20R000IN00010,FS,0
2513P55R000IN21020,2513M55R000ML10870,FS,0
2513P55R000IN21030,2513C99R000IN00010,FS,0
2513P55R000IN21030,2513C60R000IN00010,FS,0
2513P55R000IN22010,2513M55R000ML10630,FS,0
2513P55R000IN22010,2513M55R000ML10790,FS,0
2513P55R000IN22030,2513C30R000IN00010,FS,0
2513P55R000IN39020,2513P55R000IN39030,FS,0
2513P55R000IN39030,2513C60R000IN00010,FS,0
2513P55R000IN39030,2513C10R000IN00010,FS,0
2513P55R000IN39030,2513C99R000IN00010,FS,0
2513P55R000IN11030,2513C60R000IN00010,FS,0
2513P55R000IN11030,2513C71R000IN00010,FS,0
2513P55R000IN11010,2513P55R000IN11020,FS,0
2513P55R000IN11010,2513M55R000ML10800,FS,0
2513P55R000IN20010,2513M55R000ML10710,FS,0
2513P55R000IN20010,2513P55R000IN20020,FS,0
2513P55R000IN20020,2513M55R000ML10950,FS,0
2513P55R000IN20030,2513C50R000IN00010,FS,0
2513P55R000IN20030,2513M55R000ML11110,FS,0
2513P55R000IN12030,2513C10R000IN00010,FS,0
2513P55R000IN12030,2513C88R000IN00010,FS,0
2513P55R000IN35010,2513M55R000ML10800,FS,0
2513P55R000IN35030,2513C71R935IN00010,FS,0
2513P55R000IN35030,2513C30R935IN00010,FS,0
2513P55R000IN19010,2513M55R000ML10790,FS,0
2513P55R000IN19030,2513C20R000IN00010,FS,0
2513P55R000IN19030,2513C30R000IN00010,FS,0
2513P55R000IN19030,2513C88R000IN00010,FS,0
2513P55R000IN33010,2513P55R000IN33020,FS,0
2513P55R000IN33010,2513P55R000IN34010,SS,62
2513P55R000IN33030,2513C30R935IN00010,FS,0
2513P55R000IN33030,2513C40R935IN00010,FS,0
2513P55R000IN33030,2513C72R935IN00010,FS,0
2513P55R000IN37010,2513P55R000IN37020,FS,0
2513P55R000IN37030,2513C30R000IN00030,FS,0
2513P55R000IN37030,2513C40R000IN00030,FS,0
2513P55R000IN36020,2513P55R000IN36030,FS,0
2513P55R000IN24010,2513M55R000ML10710,FS,0
2513P55R000IN24020,2513M55R000ML11030,FS,0
2513P55R000IN24030,2513C10R000IN00010,FS,0
2513P55R000IN25010,2513P55R000IN25020,FS,0
2513P55R000IN25020,2513M55R000ML11030,FS,0
2513P55R000IN25030,2513C60R000IN00010,FS,0
2513P55R000IN30010,2513P55R000IN30020,FS,0
2513P55R000IN30020,2513M55R000ML10960,FS,0
2513P55R000IN30030,2513C10R000IN00050,FS,0
2513P55R000IN30030,2513C99R000IN00050,FS,0
2513P55R000IN26010,2513M55R000ML10630,FS,0
2513P55R000IN26030,2513C50R000IN00010,FS,0
2513P55R000IN18020,2513P55R000IN18030,FS,0
2513P55R000IN18030,2513C88R000IN00010,FS,0
2513P55R000IN18030,2513C60R000IN00010,FS,0
2513P55R000ST11010,2514P55S000ST10010,SS,0
2513P55R000ST11020,2513P55R000ST11030,FS,0
2513P55R000ST11020,2513M55R000ML10920,FS,0
2513P55R000ST11030,2513C88R699SS00037,FS,0
2513P55R000ST10010,2513P55R000ST11010,SS,16
2513P55R000ST10030,2513C88R699SS00013,FS,0
2513P55R000ST12030,2513C88R699SS00040,FS,0
2513P55R000ST12030,2513C88R699SS00050,FS,0
2513P55R000ST12030,2513M55R000ML11240,FS,0
2513P55R000ST12030,2513C88R699SS00030,FS,0
2513P55R660HV10020,2513M55R000ML10990,FS,0
2513P55R660HV10030,2513C00R660HV00071,FS,0
2513P55R660HV10030,2513M55R000ML11070,FS,0
2513P40R600ME13020,2513M55R000ML10310,FS,0
2513P20R555ME13020,2513P20R555ME13030,FS,0
2513P10R200ME12010,2513P20R200ME13010,SS,21
2513P55R000ME12010,2513P55R000ME13010,SS,0
2513P30R410ME11010,2513P30R410ME11020,FS,0
2513P99R230ME12020,2513P99R230ME12030,FS,0
2513P50R430ME10010,2513M55R000ML10150,FS,0
2513P50R410ME10010,2513P50R410ME10020,FS,0
2513P71R200ME11010,2513P71R200ME11020,FS,0
2513P50R550ME10010,2513P40R600ME10010,SS,0
2513P40R460ME10010,2513P40R460ME11010,SS,0
2513P40R460ME11010,2513P40R530ME10010,SS,0
2513P40R460ME11030,2513C40R460ME00072,FS,0
2513P99R230ME11010,2513M55R000ML10150,FS,0
2513P71R200ME10030,2513M55R000ML10370,FS,0
2513P30R420ME11010,2513P30R420ME11020,FS,0
2513P30R420ME11010,2513M55R000ML10170,FS,0
2513P50R410ME15020,2513M55R000ML10280,FS,0
2513P71R220ME12010,2513P99R230ME13010,SS,0
2513P71R220ME12010,2513P71R220ME12020,FS,0
2513P71R220ME12030,2513M55R000ML10430,FS,0
2513P99R230ME14010,2513P99R230ME14020,FS,0
2513P99R230ME14020,2513M55R000ML10320,FS,0
2513P50R550ME11010,2513P50R550ME11020,FS,0
2513P81R480ME10010,2513P81R480ME10020,FS,0
2513P55R000ME10030,2513M55R000ML10460,FS,0
2513P50R430ME11010,2513M55R000ML10230,FS,0
2513P30R420ME12030,2513C30R420ME00074,FS,0
2513P30R420ME12030,2513M55R000ML10450,FS,0
2513P50R430ME12020,2513P50R430ME12030,FS,0
2513P30R410ME16020,2513M55R000ML10340,FS,0
2513P60R555ME11010,2513M55R000ML56130,FS,0
2513P40R460ME13020,2513M55R000ML10310,FS,0
2513P40R460ME13030,2513C40R460ME00088,FS,0
2513P40R460ME13030,2513M55R000ML10420,FS,0
2513P60R510ME11020,2513P60R510ME11030,FS,0
2513P60R510ME12020,2513P60R510ME12030,FS,0
2513P92R570ME14010,2513P92R570ME14020,FS,0
2513P91R570ME12030,2513M55R000ML10430,FS,0
2513P30R570ME15020,2513M55R000ML10320,FS,0
2513P71R220ME10010,2513P55R000LE00060,SS,0
2513P71R220ME10020,2513M55R000ML10290,FS,0
2513P30R410ME12020,2513P30R410ME12030,FS,0
2513P55R000ME14060,2513C92R680ME00071,FS,0
2513P20R200ME15010,2513P20R200ME16010,SS,0
2513P20R200ME16020,2513P20R200ME16030,FS,0
2513P20R200ME13010,2513M55R000ML10160,FS,0
2513P50R430ME13020,2513M55R000ML10320,FS,0
2513P50R430ME13030,2513C50R430ME00079,FS,0
2513P40R520ME11030,2513C40R520ME00076,FS,0
2513P20R210ME15010,2513P20R210ME15020,FS,0
2513P20R210ME15020,2513P20R210ME15030,FS,0
2513P20R210ME15030,2513C20R210ME00073,FS,0
2513P20R210ME12010,2513P20R210ME13010,SS,0
2513P20R210ME12010,2513P20R210ME12020,FS,0
2513P20R210ME12010,2513M55R000ML10210,FS,0
2513P20R210ME12030,2513M55R000ML10430,FS,0
2513P40R530ME11030,2513C40R530ME00088,FS,0
2513P20R210ME11020,2513M55R000ML10270,FS,0
2513P20R210ME11020,2513P20R210ME11030,FS,0
2513P20R210ME10010,2513P20R210ME10020,FS,0
2513P55R000EL24010,2513M55R000ML10730,FS,0
2513P55R000EL24030,2514C81S990EL00010,FS,0
2513P55R000EL26030,2513C72R000IN00010,FS,0
2513P55R000EL26030,2513C71R000IN00010,FS,0
2513P55R000EL26030,2513C91R935EL00010,FS,0
2513P55R000EL26020,2513P55R000EL26030,FS,0
2513P55R000EL22020,2513P55R000EL22030,FS,0
2513P55R000EL22030,2513C20R000EL00010,SS,0
2513P55R000EL10030,2514C81S910EL00071,FS,0
2513P55R000EL20020,2513P55R000EL20030,FS,0
2513P55R000EL20030,2513C92R000EL00020,FS,0
2513P55R000EL20010,2514P55S000EL18010,SS,0
2513P55R000EL14030,2513C55R000EL00040,FS,0
2513P55R000EL15030,2513C71R000EL00030,FS,0
2513P55R000EL15030,2513C00R000EL00030,FS,0
2513P55R000EL15030,2513C60R000EL00030,FS,0
2513P55R000EL21030,2513C60R000EL00020,FS,0
2513P55R000EL21030,2513C55R000EL00020,FS,0
2513P55R000EL21020,2513P55R000EL21030,FS,0
2513P55R000EL17020,2513M55R000ML10890,FS,0
2513P55R000EL17030,2513C92R935EL00020,FS,0
2513P55R000EL17030,2513C71R935EL00020,FS,0
2513P55R000EL17030,2513C55R935EL00020,FS,0
2513P55R000EL17030,2513C60R935EL00020,FS,0
2513P55R000EL17030,2513C82R935EL00020,FS,0
2513P55R000EL19010,2513P55R000EL19020,FS,0
2513P55R000EL19030,2513C92R935EL00010,FS,0
2513P55R000EL18010,2513M55R000ML10650,FS,0
2513P55R000EL18010,2513P55R000EL25010,FS,111
2513P55R000EL18020,2513M55R000ML10890,FS,0
2513P55R000EL18030,2513C60R945EL00010,FS,0
2513P55R000EL12010,2514P55S000EL12010,SS,0
2513P55R000EL12010,2513P55R000EL12020,FS,0
2513P55R000EL12030,2513M55R000ML10470,FS,0
2513P55R000EL16020,2513M55R000ML10890,FS,0
2513P55R000EL16030,2514C81S990EL00010,FS,0
2513P55R000EL13020,2513P55R000EL13030,FS,0
2513P55R000EL13030,2513C99R000EL00010,FS,0
2513P55R000EL23010,2513M55R000ML10730,FS,0
2513P55R000EL23030,2513C00R935EL00020,FS,0
2513P55R000EL11030,2513C82R990EL00010,FS,0
2513P55R000PI71020,2513P55R000PI71030,FS,0
2513P55R000PI71030,2513C40R150PI00075,FS,0
2513P55R000PI36030,2513C50R150PI00075,FS,0
2513P55R000PI37030,2513C99R150PI00075,FS,0
2513P55R000PI37010,2513M55R000ML10700,FS,0
2513P55R000PI43020,2513M55R000ML10940,FS,0
2513P55R000PI44030,2513C71R150PI00075,FS,0
2513P55R000PI16010,2513M55R000ML10610,FS,0
2513P55R000PI57030,2513C10R150PI00075,FS,0
2513P55R000PI38020,2513P55R000PI38030,FS,0
2513P55R000PI51030,2513C88R150PI00075,FS,0
2513P55R000PI51030,2513C71R150PI00075,FS,0
2513P55R000PI25010,2513P55R000PI26010,FS,0
2513P55R000PI25030,2513M55R000ML11090,FS,0
2513P55R000PI70020,2513P55R000PI70030,FS,0
2513P55R000PI33010,2513P55R000PI33020,FS,0
2513P55R000PI65020,2513P55R000PI65030,FS,0
2513P55R000PI65030,2513C72R150PI00075,FS,0
2513P55R000PI21030,2513M55R000ML11270,FS,0
2513P55R000PI41010,2513P55R000PI41020,FS,0
2513P55R000PI41020,2513M55R000ML11020,FS,0
2513P55R000PI41030,2513C10R150PI00085,FS,0
2513P55R000PI41030,2513M55R000ML11260,FS,0
2513P55R000PI19030,2513M55R000ML11090,FS,0
2513P55R000PI12010,2513M55R000ML10770,FS,0
2513P55R000PI29010,2513M55R000ML10690,FS,0
2513P55R000PI26020,2513P55R000PI26030,FS,0
2513P55R000PI61030,2513C88R150PI00085,FF,0
2513P55R000PI45030,2513C99R150PI00075,FS,0
2513P55R000PI45030,2513C72R150PI00075,FS,0
2513P55R000PI45010,2513P55R000PI45020,FS,0
2513P55R000PI10020,2513M55R000ML10850,FS,0
2513P55R000PI10020,2513M55R000ML11010,FS,0
2513P55R000PI11010,2513P55R000PI11020,FS,0
2513P55R000PI11030,2513M55R000ML11170,FS,0
2513P55R000PI39020,2513P55R000PI39030,FS,0
2513P55R000PI50030,2513C99R150PI00075,FS,0
2513P55R000PI49030,2513C60R150PI00075,FS,0
2513P55R000PI48030,2513C10R150PI00075,FS,0
2513P55R000PI17020,2513P55R000PI17030,FS,0
2513P55R000PI17020,2513M55R000ML10930,FS,0
2513P55R000PI17030,2513M55R000ML11170,FS,0
2513P55R000PI62020,2513P55R000PI62030,FS,0
2513P55R000PI58020,2513P55R000PI58030,FS,0
2513P55R000PI59030,2513C72R150PI00075,FS,0
2513P55R000PI66030,2513C72R150PI00075,FS,0
2513P55R000PI32030,2513C60R150PI00075,FS,0
2513P55R000FF13010,2513M55R000ML10740,FS,0
