activityID,activityName,duration,cost,quantity,wbsSeq,actSeq
2513E55R000CV15105,Calculation Sheet for Hot Oil Fired Heaters Foundation(104100FA002A/B/C) - AFD,40,5,10,d,1414
2513E55R000CV15115,Calculation Sheet for Flare Package Foundation(102300XX001A/B. 102300XX002A/B. 102300XX003A/B) - AFD,40,5,10,e,1415
2513E55R000CV15125,Calculation Sheet for First Stage Production Separator Foundation(112001VS001. 112002VS001) - AFD,40,5,10,a,1416
2513E55R000CV15135,Calculation Sheet for Flare KO Drum Foundation(102300VN001. 102300VN002A/B. 102300VN003A/B) - AFD,43,5,10,b,1417
2513E55R000CV15145,Calculation Sheet for Instrument  Air Receiver Foundation(104600VA001) - AFD,43,5,10,c,1418
2513E55R000CV15155,Calculation Sheet for Plant Air Receiver Foundation(104600VA002) - AFD,43,5,10,d,1419
2513E55R000CV15165,Calculation Sheet for Closed Drain Vessel Foundation(105500VA001) - AFD,43,5,10,e,1420
2513E55R000CV15175,Calculation Sheet for Hot Oil Drain Drum Foundation(104100VA001) - AFD,43,5,10,a,1421
2513E55R000CV15185,Calculation Sheet for Test Separator Foundation(112000VP001) - AFD,43,5,10,b,1422
2513E55R000CV15195,Calculation Sheet for Treated Oil Cooling Crude Oil Pre-Heating Foundation(112001HA001. 112002HA001) - AFD,43,5,10,c,1423
2513E55R000CV15205,Calculation Sheet for Hot Oil Cooling Crude Oil Heating Foundation(112001HA002A/B. 112002HA002A/B) - AFD,43,5,10,d,1424
2513E55R000CV15215,Calculation Sheet for Air Dryer Package Foundation(104600XX002) - AFD,42,5,10,e,1425
2513E55R000CV15225,Calculation Sheet for Emergency Diesel Generator Package Foundation(104800XX001/2/3) - AFD,42,5,10,a,1426
2513E55R000CV15235,Calculation Sheet for Transformer - AFD,44,5,10,b,1427
2513E55R000CV15245,Calculation Sheet for Irrigation Basin - AFD,43,5,10,c,1428
2513E55R000CV15255,Calculation Sheet for Hot Oil Sump  - AFD,43,5,10,d,1429
2513E55R000CV15265,Calculation Sheet for Closed Drain Sump  - AFD,43,5,10,e,1430
2513E55R000CV15275,Calculation Sheet for Open Drain Sump - AFD,43,5,10,a,1431
2513E55R000CV15285,Calculation Sheet for Nitrogen Snuffing Drum(106000VA002) - AFD,41,5,10,b,1432
2513E55R000CV15295,Calculation Sheet for Nitrogen Snuffing Compressor(106000XX002) - AFD,41,5,10,c,1433
2513E55R000CV15305,Calculation Sheet for Diesel Day Tank Foundation - AFD,40,5,10,d,1434
2513E55R000CV15315,Calculation Sheet for Desalting System(112101XX001. 112102XX001) - AFD,40,5,10,e,1435
2513E55R000CV15325,Calculation Sheet for Diesel Storage Vessel(104300VA001) - AFD,43,5,10,a,1436
2513E55R000CV15335,Calculation Sheet for Desalinated Water Vessel(105300VA001) - AFD,43,5,10,b,1437
2513E55R000CV15345,Calculation Sheet for Sand Removal Package(115551XX002. 115552XX002)  - AFD,44,5,10,c,1438
2513E55R000CV15355,Calculation Sheet for Open Drain CPI Separator Package(105400XX001)  - AFD,39,5,10,d,1439
2513E55R000CV15365,Calculation Sheet for Produced Water Treatment Package(115551XX001) - AFD,39,5,10,e,1440
2513E55R000CV15130,Calculation Sheet for Flare KO Drum Foundation(102300VN001. 102300VN002A/B. 102300VN003A/B) - IFD,34,5,10,a,1441
2513E55R000CV15140,Calculation Sheet for Instrument  Air Receiver Foundation(104600VA001) - IFD,34,5,10,b,1442
2513E55R000CV15150,Calculation Sheet for Plant Air Receiver Foundation(104600VA002) - IFD,34,5,10,c,1443
2513E55R000CV15160,Calculation Sheet for Closed Drain Vessel Foundation(105500VA001) - IFD,34,5,10,d,1444
2513E55R000CV15170,Calculation Sheet for Hot Oil Drain Drum Foundation(104100VA001) - IFD,34,5,10,e,1445
2513E55R000CV15180,Calculation Sheet for Test Separator Foundation(112000VP001) - IFD,34,5,10,a,1446
2513E55R000CV15190,Calculation Sheet for Treated Oil Cooling Crude Oil Pre-Heating Foundation(112001HA001. 112002HA001) - IFD,37,5,10,b,1447
2513E55R000CV15200,Calculation Sheet for Hot Oil Cooling Crude Oil Heating Foundation(112001HA002A/B. 112002HA002A/B) - IFD,37,5,10,c,1448
2513E55R000CV15210,Calculation Sheet for Air Dryer Package Foundation(104600XX002) - IFD,36,5,10,d,1449
2513E55R000CV15220,Calculation Sheet for Emergency Diesel Generator Package Foundation(104800XX001/2/3) - IFD,37,5,10,e,1450
2513E55R000CV15230,Calculation Sheet for Transformer - IFD,36,5,10,a,1451
2513E55R000CV15240,Calculation Sheet for Irrigation Basin - IFD,21,5,10,b,1452
2513E55R000CV15250,Calculation Sheet for Hot Oil Sump  - IFD,22,5,10,c,1453
2513E55R000CV15260,Calculation Sheet for Closed Drain Sump  - IFD,22,5,10,d,1454
2513E55R000CV15270,Calculation Sheet for Open Drain Sump - IFD,22,5,10,e,1455
2513E55R000CV15280,Calculation Sheet for Nitrogen Snuffing Drum(106000VA002) - IFD,34,5,10,a,1456
2513E55R000CV15290,Calculation Sheet for Nitrogen Snuffing Compressor(106000XX002) - IFD,34,5,10,b,1457
2513E55R000CV15300,Calculation Sheet for Diesel Day Tank Foundation - IFD,37,5,10,c,1458
2513E55R000CV15310,Calculation Sheet for Desalting System(112101XX001. 112102XX001) - IFD,35,5,10,d,1459
2513E55R000CV15010,Calculation Sheet for Drainage - IFD,33,5,10,e,1460
2513E55R000CV15020,Calculation Sheet for Off-Spec Oil Tank Foundation(112200TA001) - IFD,36,5,10,a,1461
2513E55R000CV15030,Calculation Sheet for Flow Tank Foundation(112200TA002) - IFD,36,5,10,b,1462
2513E55R000CV15040,Calculation Sheet for Sea Water Tank Foundation(105200TA001) - IFD,36,5,10,c,1463
2513E55R000CV15050,Calculation Sheet for Wash Water Tank Foundation(105200TA002) - IFD,36,5,10,d,1464
2513E55R000CV15060,Calculation Sheet for Intermediate Produced Water Tank Foundation(115550TA001) - IFD,36,5,10,e,1465
2513E55R000CV15070,Calculation Sheet for Fire Water Tank Foundation(107300TA001A/B) - IFD,36,5,10,a,1466
2513E55R000CV15080,Calculation Sheet for Hot Oil Storage Tank Foundation(104100TA001) - IFD,36,5,10,b,1467
2513E55R000CV15090,Calculation Sheet for Water Injection Surge Tank Foundation(135100TA001) - IFD,36,5,10,c,1468
2513E55R000CV15100,Calculation Sheet for Hot Oil Fired Heaters Foundation(104100FA002A/B/C) - IFD,35,5,10,d,1469
2513E55R000CV15110,Calculation Sheet for Flare Package Foundation(102300XX001A/B. 102300XX002A/B. 102300XX003A/B) - IFD,35,5,10,e,1470
2513E55R000CV15120,Calculation Sheet for First Stage Production Separator Foundation(112001VS001. 112002VS001) - IFD,35,5,10,a,1471
2513E55R000CV15320,Calculation Sheet for Diesel Storage Vessel(104300VA001) - IFD,34,5,10,b,1472
2513E55R000GE10040,Submission of Early Work Execution Plan,41,5,10,c,1473
2513E55R000GE10050,Submission of Mobilization Plan,46,5,10,d,1474
2513E55R000GE10010,Submission of HSE Plan,38,5,10,e,1475
2513E55R000GE10020,Submission of Security Plan,40,5,10,a,1476
2513E55R000GE10030,Submission of Quality Control Plan,44,5,10,b,1477
2513E55R000GE10190,RFSU Plan - DGS SOUTH-AFD,25,5,10,c,1478
2513E55R000GE10180,RFSU Plan - DGS SOUTH-IFD,90,5,10,d,1479
2513E55R000GE10090,Start-up Plan - DGS SOUTH-AFC,25,5,10,e,1480
2513E55R000GE10080,Start-up Plan - DGS SOUTH-IFC,90,5,10,a,1481
2513E55R000GE10110,Training Plan - DGS SOUTH-AFC,26,5,10,b,1482
2513E55R000GE10100,Training Plan - DGS SOUTH-IFC,21,5,10,c,1483
2513E55R000GE10070,Commissioning Plan - DGS SOUTH-AFC,26,5,10,d,1484
2513E55R000GE10060,Commissioning Plan - DGS SOUTH-IFC,21,5,10,e,1485
2513E55R000GE10170,Commissioning Procedure - DGS SOUTH-AFD,21,5,10,a,1486
2513E55R000GE10160,Commissioning Procedure - DGS SOUTH-IFD,90,5,10,b,1487
2513E55R000GE10210,Performance Test Procedure - DGS SOUTH-AFD,26,5,10,c,1488
2513E55R000GE10200,Performance Test Procedure - DGS SOUTH-IFD,90,5,10,d,1489
2513E55R000GE10150,Pre-Commissioning Procedure - DGS SOUTH-AFD,26,5,10,e,1490
2513E55R000GE10140,Pre-Commissioning Procedure - DGS SOUTH-IFD,90,5,10,a,1491
2513E55R000PC10305,Cause & Effect Matrix - AFD,139,5,10,b,1492
2513E55R000PC10315,Lines List - AFD,32,5,10,c,1493
2513E55R000PC10325,Lines List - AFC,42,5,10,d,1494
2513E55R000PC10335,Tie-In List - AFD,32,5,10,e,1495
2513E55R000PC10345,Tie-In List - AFC,42,5,10,a,1496
2513E55R000PC10285,Equipment List - AFD,152,5,10,b,1497
2513E55R000PC10290,Utility Consumption List - IFD,22,5,10,c,1498
2513E55R000PC10300,Cause & Effect Matrix - IFD,18,5,10,d,1499
2513E55R000PC10310,Lines List - IFD,40,5,10,e,1500
2513E55R000PC10320,Lines List - IFC,43,5,10,a,1501
2513E55R000PC10330,Tie-In List - IFD,40,5,10,b,1502
2513E55R000PC10340,Tie-In List - IFC,43,5,10,c,1503
2513E55R000PC10280,Equipment List - IFD,27,5,10,d,1504
2513E55R000PC10295,Utility Consumption List - AFD,76,5,10,e,1505
2513E55R000PC10050,Block Flow Diagram - IFD,16,5,10,a,1506
2513E55R000PC10055,Block Flow Diagram - AFD,160,5,10,b,1507
2513E55R000PC90101,Site & Climatic Conditions - AFD,35,5,10,c,1508
2513E55R000PC90010,Basic Engineering Design Data BEDD - IFD,25,5,10,d,1509
2513E55R000PC90020,Process Control Description - IFD,58,5,10,e,1510
2513E55R000PC90030,Shut Down Philosophy - IFD,58,5,10,a,1511
2513E55R000PC90040,Flare Network Calculation Report - IFD,58,5,10,b,1512
2513E55R000PC90050,Hydraulic Report - IFD,21,5,10,c,1513
2513E55R000PC90060,PSV Calculation Report - IFD,21,5,10,d,1514
2513E55R000PC90070,Alarm & Trip Schedule - IFD,22,5,10,e,1515
2513E55R000PC90080,Dynamic Simulation Report - IFD,82,5,10,a,1516
2513E55R000PC90090,Corrosion Monitoring Specification - IFD,22,5,10,b,1517
2513E55R000PC90100,Site & Climatic Conditions - IFD,25,5,10,c,1518
2513E55R000PC99900,Process (As-Built),31,5,10,d,1519
2513E55R000PC90011,Basic Engineering Design Data BEDD - AFD,35,5,10,e,1520
2513E55R000PC90021,Process Control Description - AFD,34,5,10,a,1521
2513E55R000PC90031,Shut Down Philosophy - AFD,34,5,10,b,1522
2513E55R000PC90041,Flare Network Calculation Report - AFD,34,5,10,c,1523
2513E55R000PC90051,Hydraulic Report - AFD,32,5,10,d,1524
2513E55R000PC90061,PSV Calculation Report - AFD,32,5,10,e,1525
2513E55R000PC90071,Alarm & Trip Schedule - AFD,65,5,10,a,1526
2513E55R000PC90081,Dynamic Simulation Report - AFD,41,5,10,b,1527
2513E55R000PC90091,Corrosion Monitoring Specification - AFD,28,5,10,c,1528
2513E55R000PC10275,Relief & Blowdown Report - AFD,34,5,10,d,1529
2513E55R000PC10210,Corrosion Control Philosophy - IFD,39,5,10,e,1530
2513E55R000PC10220,Process Simulation Report - IFD,16,5,10,a,1531
2513E55R000PC10230,Relief. Blowdown. Vent & Drain Philosophy - IFD,59,5,10,b,1532
2513E55R000PC10240,Process Design Premises - IFD,25,5,10,c,1533
2513E55R000PC10250,Process Description - IFD,59,5,10,d,1534
2513E55R000PC10270,Relief & Blowdown Report - IFD,59,5,10,e,1535
2513E55R000PC10200,Material Selection Report - IFD,25,5,10,a,1536
2513E55R000PC10215,Corrosion Control Philosophy - AFD,34,5,10,b,1537
2513E55R000PC10225,Process Simulation Report - AFD,33,5,10,c,1538
2513E55R000PC10235,Relief. Blowdown. Vent & Drain Philosophy - AFD,34,5,10,d,1539
2513E55R000PC10245,Process Design Premises - AFD,35,5,10,e,1540
2513E55R000PC10255,Process Description - AFD,34,5,10,a,1541
2513E55R000PC10205,Material Selection Report - AFD,154,5,10,b,1542
2513E55R000PC10070,Utility Flow Diagram - IFD,16,5,10,c,1543
2513E55R000PC10075,Utility Flow Diagram - AFD,160,5,10,d,1544
2513E55R000PC10100,Compressed Air Package(002513104600XX001) - IFD,22,5,10,e,1545
2513E55R000PC10110,Nitrogen Generator Package(002513106000XX001) - IFD,22,5,10,a,1546
2513E55R000PC10120,Dryer Air Package(002513104600XX002) - IFD,22,5,10,b,1547
2513E55R000PC10130,Open Drain Cpi Separator Package(002513105400XX001) - IFD,22,5,10,c,1548
2513E55R000PC10140,Sand Removal Package(002513115551XX001/002513115552XX001) - IFD,22,5,10,d,1549
2513E55R000PC10150,Nitrogen Snuffing Compressor Package(002513106000XX002) - IFD,22,5,10,e,1550
2513E55R000PC10095,Produced Water Treatment Package(002513115551XX001) - AFD,101,5,10,a,1551
2513E55R000PC10105,Compressed Air Package(002513104600XX001) - AFD,112,5,10,b,1552
2513E55R000PC10115,Nitrogen Generator Package(002513106000XX001) - AFD,112,5,10,c,1553
2513E55R000PC10125,Dryer Air Package(002513104600XX002) - AFD,112,5,10,d,1554
2513E55R000PC10135,Open Drain Cpi Separator Package(002513105400XX001) - AFD,101,5,10,e,1555
2513E55R000PC10145,Sand Removal Package(002513115551XX001/002513115552XX001) - AFD,29,5,10,a,1556
2513E55R000PC10155,Nitrogen Snuffing Compressor Package(002513106000XX002) - AFD,29,5,10,b,1557
2513E55R000PC10090,Produced Water Treatment Package(002513115551XX001) - IFD,22,5,10,c,1558
2513E55R000PC10350,Operating Manual - IFD,127,5,10,d,1559
2513E55R000PC10355,Operating Manual - AFD,61,5,10,e,1560
2513E55R000PC10010,Legend & Symbols P&I Diagram - IFD,43,5,10,a,1561
2513E55R000PC10020,Legend & Symbols P&I Diagram - IFC,141,5,10,b,1562
2513E55R000PC10030,P&ID (Piping & Instrumentation Diagram) - IFD,43,5,10,c,1563
2513E55R000PC10040,P&ID (Piping & Instrumentation Diagram) - IFC,141,5,10,d,1564
2513E55R000PC10015,Legend & Symbols P&I Diagram - AFD,92,5,10,e,1565
2513E55R000PC10035,P&ID (Piping & Instrumentation Diagram) - AFD,92,5,10,a,1566
2513E55R000PC10045,P&ID (Piping & Instrumentation Diagram) - AFC,43,5,10,b,1567
2513E55R000PC10025,Legend & Symbols P&I Diagram - AFC,42,5,10,c,1568
2513E55R000PC10080,Material Selection Diagram - IFD,25,5,10,d,1569
2513E55R000PC10085,Material Selection Diagram - AFD,151,5,10,e,1570
2513E55R000PC10170,Zubair Field Typical New Train Heat & Material Balances - IFD,16,5,10,a,1571
2513E55R000PC10175,Zubair Field Typical New Train Heat & Material Balances - AFD,33,5,10,b,1572
2513E55R000PC10060,Process Flow Diagram - IFD,16,5,10,c,1573
2513E55R000PC10065,Process Flow Diagram - AFD,160,5,10,d,1574
2513E55R000FF45010,Fire Fighting Equipment Location Key Plan - IFD,99,5,10,e,1575
2513E55R000FF45020,Fire Fighting Equipment Location Key Plan - IFC,135,5,10,a,1576
2513E55R000FF45030,Fire Fighting Equipment Location Plan - IFD,99,5,10,b,1577
2513E55R000FF45040,Fire Fighting Equipment Location Plan - IFC,135,5,10,c,1578
2513E55R000FF45015,Fire Fighting Equipment Location Key Plan - AFD,40,5,10,d,1579
2513E55R000FF45025,Fire Fighting Equipment Location Key Plan - AFC,43,5,10,e,1580
2513E55R000FF45035,Fire Fighting Equipment Location Plan - AFD,40,5,10,a,1581
2513E55R000FF45045,Fire Fighting Equipment Location Plan - AFC,43,5,10,b,1582
2513E55R000FF35010,Utility Flow Diagram for Fire Fighting System - IFD,114,5,10,c,1583
2513E55R000FF35020,Utility Flow Diagram for Fire Fighting System - IFC,98,5,10,d,1584
2513E55R000FF35015,Utility Flow Diagram for Fire Fighting System - AFD,40,5,10,e,1585
2513E55R000FF35025,Utility Flow Diagram for Fire Fighting System - AFC,40,5,10,a,1586
2513E55R000FF50025,Piping Plan for Sprinkler System(Maintenance Building) - AFC,43,5,10,b,1587
2513E55R000FF50035,Piping Plan for Sprinkler System(Laboratory Building) - AFD,42,5,10,c,1588
2513E55R000FF50045,Piping Plan for Sprinkler System(Laboratory Building) - AFC,43,5,10,d,1589
2513E55R000FF50050,Isometric Drawing for Sprinkler System(Maintenance Building) - IFI,33,5,10,e,1590
2513E55R000FF50060,Isometric Drawing for Sprinkler System(Laboratory Building) - IFI,35,5,10,a,1591
2513E55R000FF50010,Piping Plan for Sprinkler System(Maintenance Building) - IFD,33,5,10,b,1592
2513E55R000FF50020,Piping Plan for Sprinkler System(Maintenance Building) - IFC,90,5,10,c,1593
2513E55R000FF50030,Piping Plan for Sprinkler System(Laboratory Building) - IFD,34,5,10,d,1594
2513E55R000FF50040,Piping Plan for Sprinkler System(Laboratory Building) - IFC,49,5,10,e,1595
2513E55R000FF50015,Piping Plan for Sprinkler System(Maintenance Building) - AFD,44,5,10,a,1596
2513E55R000FF90030,Material Requisition for Clean Agent System - IFI,51,5,10,b,1597
2513E55R000FF90010,Material Requisition for Post Indicator Valve - IFI,35,5,10,c,1598
2513E55R000FF90020,Material Requisition for Fire Fighting Equipment - IFI,14,5,10,d,1599
2513E55R000FF55025,F&G Cause & Effect Matrix - AFC,40,5,10,e,1600
2513E55R000FF55010,F&G Cause & Effect Matrix - IFD,158,5,10,a,1601
2513E55R000FF55020,F&G Cause & Effect Matrix - IFC,50,5,10,b,1602
2513E55R000FF55015,F&G Cause & Effect Matrix - AFD,44,5,10,c,1603
2513E55R000FF20025,Fire Water Demand Calculation Report - AFC,42,5,10,d,1604
2513E55R000FF20035,Hydraulic Calculation Report - AFD,41,5,10,e,1605
2513E55R000FF20045,Hydraulic Calculation Report - AFC,42,5,10,a,1606
2513E55R000FF20010,Fire Water Demand Calculation Report - IFD,78,5,10,b,1607
2513E55R000FF20020,Fire Water Demand Calculation Report - IFC,134,5,10,c,1608
2513E55R000FF20030,Hydraulic Calculation Report - IFD,78,5,10,d,1609
2513E55R000FF20040,Hydraulic Calculation Report - IFC,110,5,10,e,1610
2513E55R000FF20015,Fire Water Demand Calculation Report - AFD,40,5,10,a,1611
2513E55R000FF30010,P&ID for Fire Fighting System - IFD,114,5,10,b,1612
2513E55R000FF30020,P&ID for Fire Fighting System - IFC,98,5,10,c,1613
2513E55R000FF30015,P&ID for Fire Fighting System - AFD,40,5,10,d,1614
2513E55R000FF30025,P&ID for Fire Fighting System - AFC,40,5,10,e,1615
2513E55R000FF99900,Fire Fighting (As-Built),31,5,10,a,1616
2513E55R000FF10010,Typical Installation Drawing - IFI,68,5,10,b,1617
2513E55R000FF15110,Data Sheet For Post Indicator Valve - IFD,29,5,10,c,1618
2513E55R000FF15120,Data Sheet For Post Indicator Valve - IFC,210,5,10,d,1619
2513E55R000FF15130,Data Sheet For Fire Fighting Equipment - IFD,85,5,10,e,1620
2513E55R000FF15140,Data Sheet For Fire Fighting Equipment - IFC,153,5,10,a,1621
2513E55R000FF15150,Data Sheet For Foam System Equipment - IFD,85,5,10,b,1622
2513E55R000FF15160,Data Sheet For Foam System Equipment - IFC,153,5,10,c,1623
2513E55R000FF15170,Data Sheet For Clean Agent System - IFD,90,5,10,d,1624
2513E55R000FF15180,Data Sheet For Clean Agent System - IFC,149,5,10,e,1625
2513E55R000FF15125,Data Sheet For Post Indicator Valve - AFC,40,5,10,a,1626
2513E55R000FF15135,Data Sheet For Fire Fighting Equipment - AFD,40,5,10,b,1627
2513E55R000FF15145,Data Sheet For Fire Fighting Equipment - AFC,40,5,10,c,1628
2513E55R000FF15155,Data Sheet For Foam System Equipment - AFD,40,5,10,d,1629
2513E55R000FF15165,Data Sheet For Foam System Equipment - AFC,40,5,10,e,1630
2513E55R000FF15175,Data Sheet For Clean Agent System - AFD,39,5,10,a,1631
2513E55R000FF15185,Data Sheet For Clean Agent System - AFC,40,5,10,b,1632
2513E55R000FF15115,Data Sheet For Post Indicator Valve - AFD,42,5,10,c,1633
2513E55R000WT20010,P&ID for Desalination Package - IFD,23,5,10,d,1634
2513E55R000WT20020,P&ID for Potabilization Package - IFD,23,5,10,e,1635
2513E55R000WT20030,P&ID for Potable Water Chiller Package - IFD,23,5,10,a,1636
2513E55R000WT20040,P&ID for Sewage Treatment Package - IFD,23,5,10,b,1637
2513E55R000WT20050,P&ID for Desalination Package - IFC,64,5,10,c,1638
2513E55R000WT20060,P&ID for Potabilization Package - IFC,64,5,10,d,1639
2513E55R000WT20070,P&ID for Potable Water Chiller Package - IFC,64,5,10,e,1640
2513E55R000WT20080,P&ID for Sewage Treatment Package - IFC,64,5,10,a,1641
2513E55R000WT20015,P&ID for Desalination Package - AFD,54,5,10,b,1642
2513E55R000WT20025,P&ID for Potabilization Package - AFD,54,5,10,c,1643
2513E55R000WT20035,P&ID for Potable Water Chiller Package - AFD,54,5,10,d,1644
2513E55R000WT20045,P&ID for Sewage Treatment Package - AFD,54,5,10,e,1645
2513E55R000WT20055,P&ID for Desalination Package - AFC,22,5,10,a,1646
2513E55R000WT20065,P&ID for Potabilization Package - AFC,22,5,10,b,1647
2513E55R000WT20075,P&ID for Potable Water Chiller Package - AFC,22,5,10,c,1648
2513E55R000WT20085,P&ID for Sewage Treatment Package - AFC,22,5,10,d,1649
2513E55R000WT10035,Process Duty Specification for Potable Water Chiller Package(002513105300XX002) - AFD,29,5,10,e,1650
2513E55R000WT10045,Process Duty Specification for Sewage Treatment Package(002513105700XX001) - AFD,29,5,10,a,1651
2513E55R000WT99900,Water Treatment (As-Built),31,5,10,b,1652
2513E55R000WT10010,Process Duty Specification for Desalination Package(002513105200XX001) - IFD,18,5,10,c,1653
2513E55R000WT10020,Process Duty Specification for Potabilization Package(002513105300XX001) - IFD,18,5,10,d,1654
2513E55R000WT10030,Process Duty Specification for Potable Water Chiller Package(002513105300XX002) - IFD,18,5,10,e,1655
2513E55R000WT10040,Process Duty Specification for Sewage Treatment Package(002513105700XX001) - IFD,18,5,10,a,1656
2513E55R000WT10015,Process Duty Specification for Desalination Package(002513105200XX001) - AFD,29,5,10,b,1657
2513E55R000WT10025,Process Duty Specification for Potabilization Package(002513105300XX001) - AFD,29,5,10,c,1658
2513E88R000WT90011,General Arrangement Drawing for Desalination Package - AFD,84,5,10,d,1659
2513E88R000WT90021,General Arrangement Drawing for Potabilization Package - AFD,84,5,10,e,1660
2513E88R000WT90031,General Arrangement Drawing for Potable Water Chiller Package - AFD,84,5,10,a,1661
2513E88R000WT90041,General Arrangement Drawing for Sewage Treatment Package - AFD,84,5,10,b,1662
